803 4 222 6 240
804 8 2335 9 1481
805 0 0 0 0
806 0 0 0 0
807 8 2172 8 1392
808 17 2472 18 7891
809 3 159 5 1687
810 32 5271 30 18735
811 14 1858 13 12010
812 63 4481 63 150434
813 6 240 6 21960
814 12 480 12 46816
815 69 2760 69 188104
816 13 573 14 119296
817 6 276 6 23408
818 59 3223 62 116462
819 9 1875 9 2381
820 2 119 2 119
821 3 120 3 120
822 3 120 3 120
823 0 0 0 0
824 10 850 11 1362
825 17 4402 16 1675
826 2 119 4 1304
827 10 6441 13 1399
828 9 2223 9 1758
829 11 2783 14 3216
830 9 1687 9 2005
831 1 40 1 40
832 10 1284 11 1423
833 0 0 0 0
834 10 5633 12 1087
835 23 4850 25 4691
836 12 4901 15 3117
837 19 24243 30 2021
838 16 4299 20 3261
839 22 3457 24 5807
840 37 15658 45 8253
841 10 2230 12 2957
842 3 159 5 2021
843 4 199 3 159
844 23 3939 26 29778
845 26 29036 36 3710
846 14 1354 10 33704
847 37 4352 37 55640
848 17 1114 16 15328
849 93 5396 94 199363
850 27 4396 28 106560
851 15 1995 16 54799
852 38 9823 43 2789
853 9 2188 11 2443
854 10 2243 12 2353
855 5 270 6 279
856 2 119 2 119
857 0 0 0 0
858 0 0 0 0
859 4 160 4 160
860 53 9506 53 54543
861 22 2038 23 78924
862 1 40 1 40
863 2 80 2 80
864 0 0 0 0
865 0 0 0 0
866 8 413 10 400
867 1 40 1 92
868 0 0 0 0
869 8 2667 9 1501
870 4 298 5 427
871 2 126 2 126
872 1 40 1 40
873 2 80 2 80
874 0 0 0 0
875 0 0 0 0
876 1 40 1 40
877 2 80 4 160
878 2 119 2 119
879 1 40 1 40
880 3 120 3 120
881 0 0 0 0
882 1 40 1 40
883 2 119 2 119
884 0 0 0 0
885 0 0 0 0
886 1 40 1 40
887 0 0 0 0
888 0 0 0 0
889 5 263 5 200
890 7 343 7 280
891 0 0 0 0
892 8 446 8 320
893 5 263 5 200
894 2 119 2 119
895 1 40 1 92
896 1 40 1 40
897 0 0 0 0
898 8 461 8 398
899 0 0 0 0
900 4 160 4 160
901 0 0 0 0
902 0 0 0 0
903 65 6910 61 110750
904 47 2790 47 90104
905 14 1331 15 1832
906 0 0 0 0
907 1 40 1 40
908 6 310 5 239
909 15 755 15 600
910 6 279 6 279
911 6 318 6 318
912 2 119 2 119
913 5 239 5 239
914 2 80 2 80
915 0 0 0 0
916 0 0 0 0
917 0 0 0 0
918 0 0 0 0
919 2 119 2 119
920 0 0 0 0
921 2 80 2 80
922 11 1856 10 843
923 9 1992 9 2243
924 49 1960 50 149055
925 0 0 0 0
926 0 0 0 0
927 5 292 5 239
928 6 347 6 487
929 4 237 5 246
930 0 0 0 0
931 6 303 6 240
932 0 0 0 0
933 5 379 5 513
934 0 0 0 0
935 6 346 6 240
936 0 0 0 0
937 0 0 0 0
938 0 0 0 0
939 0 0 0 0
940 0 0 0 0
941 0 0 0 0
942 0 0 0 0
943 0 0 0 0
944 0 0 0 0
945 7 1594 6 1390
946 0 0 0 0
947 0 0 0 0
948 1 40 1 92
949 0 0 0 0
950 13 2920 14 2162
951 79 4962 80 410992
952 67 6339 60 111044
953 78 6356 92 137568
954 26 3706 29 26604
955 26 2682 33 17736
956 13 3293 14 12152
957 8 1257 10 2149
958 7 623 11 7468
959 0 0 0 0
960 0 0 0 0
961 0 0 0 0
962 44 5952 40 35700
963 227 20692 241 421076
964 173 8413 177 503911
965 224 9978 228 613731
966 264 11640 266 801691
967 196 9013 202 560655
968 117 4719 120 400353
969 89 3560 92 290305
970 27 1080 28 67684
971 4 222 6 240
972 4 222 6 240
973 43 5806 40 22216
974 83 6369 84 199523
975 106 5634 108 348496
976 85 3400 85 302042
977 35 1439 35 117279
978 1 40 1 1403
979 2 133 3 120
980 0 0 0 0
981 0 0 0 0
982 8 2412 8 1309
983 6 359 6 352
984 1 40 1 40
985 1 40 1 40
986 1 40 1 40
987 0 0 0 0
988 15 2099 16 6108
989 0 0 0 0
990 0 0 0 0
991 0 0 0 0
